hex_id,transport_within_500m,commerce_within_500m,education_within_500m,residential_within_500m,office_within_500m,leisure_within_500m,transport_within_1000m,commerce_within_1000m,education_within_1000m,residential_within_1000m,office_within_1000m,leisure_within_1000m,distance_to_nearest_transport,distance_to_nearest_commerce,distance_to_nearest_education,distance_to_nearest_residential,distance_to_nearest_office,distance_to_nearest_leisure,hex_area_sqkm,transport_within_500m_density,commerce_within_500m_density,education_within_500m_density,residential_within_500m_density,office_within_500m_density,leisure_within_500m_density,transport_within_1000m_density,commerce_within_1000m_density,education_within_1000m_density,residential_within_1000m_density,office_within_1000m_density,leisure_within_1000m_density,target,cluster,potential_category,integral_potential,attractiveness_score,competition_factor
89118194ccfffff,0,0,0,0,0,0,4,8,0,0,0,0,703.7530437410413,740.1247752709453,8404.437646706214,5245.660702506958,1922.0844943054153,5018.525899343058,0.30496971203835244,0.0,0.0,0.0,0.0,0.0,0.0,13.116056585635517,26.232113171271035,0.0,0.0,0.0,0.0,0,0,Категория 2,0.307,0.01,1.0
891181955c7ffff,0,0,0,0,0,0,0,0,0,0,0,0,1070.045569534864,2782.6637185201234,5513.455742670144,2541.9769300235707,17022.714783066574,5629.902454537617,0.30374880638961904,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,Категория 2,0.3,0.0,1.0
8911aa58667ffff,0,0,0,0,0,0,0,0,0,0,0,0,5781.653040112935,7924.666918548816,8077.089299987391,8538.152914323035,9871.650811857633,8170.667646278475,0.30571513344325857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,Категория 2,0.3,0.0,1.0
89118194e0bffff,0,0,0,0,0,0,0,0,0,0,0,0,2197.7826511220014,3611.3315060105024,5711.535771526807,5191.680437178402,5697.4940332869965,4368.121513587561,0.3048017538534833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,Категория 2,0.3,0.0,1.0
8911aa6b227ffff,0,0,0,0,0,0,4,2,0,4,3,2,562.0539238702049,724.5388877414168,935.5202742119927,749.9606249555085,407.5117658888318,518.2364979991712,0.3115122115580214,0.0,0.0,0.0,0.0,0.0,0.0,12.840588110475956,6.420294055237978,0.0,12.840588110475956,9.630441082856967,6.420294055237978,0,0,Категория 2,0.307,0.01,1.0
8911aa7b3a7ffff,7,89,2,22,4,5,22,211,4,81,16,21,226.30244387223132,99.15673447129272,36.63494776836786,31.434151176249202,314.65409404550076,103.92980196083187,0.3111064100143877,22.500339995168442,286.0757513671416,6.428668570048126,70.71535427052939,12.857337140096252,16.071671425120318,70.71535427052939,678.2245341400774,12.857337140096252,260.36107708694914,51.42934856038501,67.50101998550532,0,0,Категория 3,0.419,0.17,1.0
8911aa79d73ffff,2,1,0,2,0,6,4,12,1,12,1,13,272.4488962639673,432.6330022929029,313.3227881982009,365.7239198056818,361.3482959144784,178.53991467057202,0.3118356949817382,6.4136339494974255,3.2068169747487127,0.0,6.4136339494974255,0.0,19.24090184849228,12.827267898994851,38.48180369698456,3.2068169747487127,38.48180369698456,3.2068169747487127,41.68862067173327,1,0,Категория 4,0.663,0.59,0.8333333333333334
8911aa41477ffff,0,0,0,2,0,0,2,1,0,9,0,9,958.0587219522275,867.040086435896,1729.0565515935584,167.18148549145462,3057.376003585737,732.7041881080771,0.30753242631037925,0.0,0.0,0.0,6.5033792501005605,0.0,0.0,6.5033792501005605,3.2516896250502803,0.0,29.26520662545252,0.0,29.26520662545252,0,0,Категория 2,0.3,0.0,1.0
8911aa70063ffff,2,3,0,4,0,1,9,14,1,27,1,10,343.3821748385334,333.02318731027435,630.0741297974828,100.11649495589232,435.4994489236179,0.0,0.31332462079065165,6.383156213364743,9.574734320047114,0.0,12.766312426729487,0.0,3.1915781066823716,28.724202960141344,44.682093493553204,3.1915781066823716,86.17260888042402,3.1915781066823716,31.915781066823715,0,0,Категория 2,0.307,0.01,1.0
8911852ee47ffff,0,0,0,0,0,0,0,0,0,0,0,0,7741.074581331322,4839.379318506537,10223.026522880187,8003.723230723234,23931.400149679906,6296.901795683922,0.30400956091015463,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,Категория 2,0.3,0.0,1.0
891181862abffff,0,0,0,0,0,0,0,0,0,0,0,0,1744.7756001157006,1751.1185159646348,1761.4218385282797,1887.257291611777,17696.09992872658,1825.2326505282474,0.30501007175235334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,Категория 2,0.3,0.0,1.0
8911aa40267ffff,0,0,0,0,0,0,0,0,0,0,1,0,1328.2855838564433,1592.3984188625734,4683.843178800601,3496.940741014748,869.5260416968023,3303.984875009499,0.30824021645313116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2442230008362745,0.0,0,0,Категория 2,0.307,0.01,1.0
8911852dbbbffff,0,0,0,0,0,0,0,1,0,0,0,0,1425.2167300790543,944.281847673678,11787.73917133021,9484.062953220957,21326.668205072427,2645.6628587838413,0.3037812842834119,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.291842031542183,0.0,0.0,0.0,0.0,0,1,Категория 2,0.3,0.0,1.0
8911aa4b16bffff,0,0,0,0,0,0,0,0,0,0,0,0,2152.206747164307,1611.297053812623,1514.1807027932755,1348.0831119492748,3605.1612166051855,1149.0538132460515,0.3062926730055654,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,Категория 2,0.3,0.0,1.0
8911aa79463ffff,2,0,1,7,1,0,7,12,2,27,3,6,297.60550835382236,554.3317305137773,149.88484909614988,110.09263525582473,308.324097641973,0.0,0.3106952019882832,6.437176973448798,0.0,3.218588486724399,22.530119407070796,3.218588486724399,0.0,22.530119407070796,38.62306184069279,6.437176973448798,86.90188914155878,9.655765460173198,19.311530920346396,0,0,Категория 2,0.314,0.02,1.0
8911aa71c77ffff,4,4,0,17,3,2,15,35,2,45,12,8,194.94893366388789,263.86500452625086,338.5421788139216,50.013940896544,268.25690906123515,87.12370965676892,0.3132272319223287,12.770281739079072,12.770281739079072,0.0,54.27369739108606,9.577711304309306,6.385140869539536,47.888556521546526,111.73996521694188,6.385140869539536,143.66566956463956,38.31084521723722,25.540563478158145,0,0,Категория 2,0.307,0.01,1.0
8911aa4f427ffff,0,0,0,0,0,0,3,0,0,9,0,1,597.6766513737173,1376.8344505559824,2775.6153107240457,620.8481993727702,2440.2449839439428,272.6075001973881,0.3084509454510902,0.0,0.0,0.0,0.0,0.0,0.0,9.726019790967694,0.0,0.0,29.178059372903082,0.0,3.2420065969892313,0,0,Категория 2,0.3,0.0,1.0
8911aa4306fffff,2,0,0,0,0,0,2,0,0,0,0,0,297.2764032784934,1186.6069305992032,2190.7293860047776,1814.6565877184871,3142.4687621081275,2597.167715486002,0.3076390878717856,6.50112446320065,0.0,0.0,0.0,0.0,0.0,6.50112446320065,0.0,0.0,0.0,0.0,0.0,0,0,Категория 2,0.3,0.0,1.0
8911aa7ad33ffff,5,25,0,13,8,2,17,153,2,55,41,9,44.68048484941345,59.02284329350717,499.52453687680054,106.30138731763104,39.509704029745144,299.35466810527913,0.31281206238275383,15.984038345305393,79.92019172652697,0.0,41.55849969779402,25.57446135248863,6.393615338122157,54.34573037403834,489.11157336634506,6.393615338122157,175.82442179835934,131.06911443150423,28.771269021549706,1,0,Категория 5,0.726,0.68,0.8333333333333334
8911aa41567ffff,0,0,0,0,0,0,0,0,0,0,0,0,3289.819268704085,3433.665780814994,6026.173128523997,2410.93802263073,4086.0894536703317,2745.729979097582,0.30789399583819144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,Категория 2,0.3,0.0,1.0
8911aa4c6cfffff,0,0,0,3,0,7,2,0,1,3,1,8,974.4737808177814,1060.4105216835433,78.30340255671572,109.40319150225423,501.1190541852079,0.0,0.30875300187860283,0.0,0.0,0.0,9.716504719781012,0.0,22.671844346155694,6.477669813187341,0.0,3.2388349065936706,9.716504719781012,3.2388349065936706,25.910679252749365,0,0,Категория 2,0.33499999999999996,0.05,1.0
8911aa70e0bffff,5,41,1,20,0,4,23,139,3,58,6,16,133.26045231604417,53.2590223272394,247.55700256406945,31.513772348325862,523.8253269354144,105.80330300138246,0.3137566407297136,15.93591768566665,130.67452502246653,3.18718353713333,63.7436707426666,0.0,12.74873414853332,73.30522135406659,443.01851166153284,9.56155061139999,184.85664515373313,19.12310122279998,50.99493659413328,0,0,Категория 2,0.391,0.13,1.0
89118186833ffff,3,0,0,1,0,0,4,0,0,1,0,0,137.06982494765083,1964.577060021551,2328.545987560853,374.88000903965957,17158.4057525278,1922.1127970162192,0.30605034171724976,9.802308937696287,0.0,0.0,3.2674363125654287,0.0,0.0,13.069745250261715,0.0,0.0,3.2674363125654287,0.0,0.0,0,1,Категория 2,0.3,0.0,1.0
8911aa4eadbffff,1,0,0,0,0,0,8,1,0,0,0,0,430.87521544112883,802.1129129359232,2704.659313956319,1847.651797880358,1654.2791662881723,1110.8135800372017,0.30961923992665175,3.2297734476607403,0.0,0.0,0.0,0.0,0.0,25.838187581285922,3.2297734476607403,0.0,0.0,0.0,0.0,0,0,Категория 2,0.3,0.0,1.0
8911aa68acfffff,6,25,1,12,0,2,13,74,1,36,0,10,206.39104424738136,82.73424300449997,39.92289087973186,68.37987165941014,1298.3834468321547,134.98578066659638,0.3128591077068984,19.17796174762824,79.908173948451,3.1963269579380396,38.35592349525648,0.0,6.392653915876079,41.55225045319451,236.5281948874149,3.1963269579380396,115.06777048576942,0.0,31.963269579380395,0,0,Категория 2,0.32799999999999996,0.04,1.0
8911aa49563ffff,0,0,0,0,0,0,0,0,0,0,0,0,2770.9015094134907,2893.146623822283,2333.9368970122437,2624.41531397137,5313.134837014521,2374.5080103313003,0.30620119125772816,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,Категория 2,0.3,0.0,1.0
8911aa44e77ffff,3,18,0,17,1,2,17,73,4,79,2,9,229.7983933882075,145.31223711435283,441.85956784250607,119.14479833178629,42.50021046310093,266.3185252493318,0.31135987213021915,9.63515298061697,57.810917883701826,0.0,54.59920022349617,3.211717660205657,6.423435320411314,54.59920022349617,234.45538919501297,12.846870640822628,253.7256951562469,6.423435320411314,28.905458941850913,1,0,Категория 5,0.712,0.66,0.8333333333333334
89118190e73ffff,2,0,0,0,0,0,2,1,0,10,0,0,399.81374017105236,688.0892023362505,1139.27750674304,524.8311170059861,33227.43251082599,943.6849955452345,0.3024390092878146,6.612903556024778,0.0,0.0,0.0,0.0,0.0,6.612903556024778,3.306451778012389,0.0,33.06451778012389,0.0,0.0,0,1,Категория 2,0.3,0.0,1.0
89118191b8fffff,0,0,0,0,0,0,0,0,0,0,0,0,6819.253985686827,8298.53583814941,8027.4530439634755,8124.18932989932,38055.768998722364,1858.813923853552,0.3021236675788824,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,Категория 2,0.3,0.0,1.0
8911aa4881bffff,2,0,0,0,0,0,4,0,0,0,0,0,219.22861153366185,2413.2115433042663,1951.1687103791298,3770.791786272419,5746.201289326796,967.1461875954458,0.3075296066685034,6.503438877531775,0.0,0.0,0.0,0.0,0.0,13.00687775506355,0.0,0.0,0.0,0.0,0.0,0,0,Категория 2,0.3,0.0,1.0
8911aa4508bffff,0,0,0,0,0,0,0,1,0,3,0,0,1096.441375676603,860.2409212264512,2540.0272096244807,636.3090959386595,3412.968611267833,52.02058283625099,0.3100093258124977,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.225709411738239,0.0,9.677128235214717,0.0,0.0,0,0,Категория 2,0.314,0.02,1.0
89118182c07ffff,0,0,0,0,0,0,0,0,0,0,0,0,2977.23105765634,4069.7702761972114,12788.327106513354,8319.306971985543,23194.461907240355,7695.971414176592,0.3035082578867382,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,Категория 2,0.3,0.0,1.0
8911aa6116fffff,0,2,0,6,0,0,3,26,3,51,0,12,716.0858647409302,463.7079972273939,629.6044144473179,289.60732573823407,954.5830537287158,0.0,0.3136208508617635,0.0,6.377127013412612,0.0,19.131381040237834,0.0,0.0,9.565690520118917,82.90265117436395,9.565690520118917,162.6167388420216,0.0,38.26276208047567,0,0,Категория 2,0.314,0.02,1.0
8911aa7b247ffff,2,6,0,12,1,1,5,46,3,39,1,12,245.90918474585996,237.6945819831544,453.58478392631747,7.400819341512648,214.8129349211631,77.34035547454135,0.31052093837731387,6.440789501833209,19.322368505499625,0.0,38.64473701099925,3.2203947509166047,3.2203947509166047,16.10197375458302,148.1381585421638,9.661184252749813,125.59539528574757,3.2203947509166047,38.64473701099925,1,0,Категория 5,0.761,0.73,0.8333333333333334
8911aa48263ffff,1,0,0,0,0,0,6,1,0,1,0,0,495.898363111096,766.1516047757781,3091.3800214863754,766.897641057493,4527.6998783113695,1479.6936479880248,0.3065443278692559,3.262170945881959,0.0,0.0,0.0,0.0,0.0,19.573025675291756,3.262170945881959,0.0,3.262170945881959,0.0,0.0,0,0,Категория 2,0.3,0.0,1.0
8911aa68597ffff,1,9,1,12,0,4,21,63,3,33,0,10,423.2455081761017,159.73488133890558,4.654594735925204,67.47481723458023,1701.924954778862,25.302473965303747,0.3126757317818487,3.1982015179153453,28.78381366123811,3.1982015179153453,38.378418214984144,0.0,12.792806071661381,67.16223187622225,201.48669562866678,9.594604553746036,105.5406500912064,0.0,31.982015179153457,0,0,Категория 2,0.32799999999999996,0.04,1.0
8911aa562c7ffff,0,0,0,0,0,0,0,0,0,0,0,0,2369.643926850193,4290.128985981958,29256.5927025742,28968.11620226201,6510.637618841031,6359.669802435786,0.3097957641027181,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,Категория 2,0.3,0.0,1.0
891181846b7ffff,0,0,0,0,0,0,0,0,0,0,0,0,2071.6753364620004,4659.009757349324,4461.03187020577,4580.078601577308,23704.443199269102,3810.2729088361393,0.3049517086165347,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,Категория 2,0.3,0.0,1.0
8911aa78ccbffff,7,77,1,26,14,5,24,337,3,84,69,9,279.53483473295563,46.9181842635006,84.20127441668255,50.327244471993886,20.205581805499378,110.71943135605076,0.31218721875649796,22.422442622354474,246.6468688458992,3.203206088907782,83.28335831160233,44.84488524470895,16.01603044453891,76.87694613378677,1079.4804519619224,9.609618266723347,269.06931146825366,221.02122013463696,28.82885480017004,0,0,Категория 3,0.419,0.17,1.0
8911aa4ed87ffff,0,25,0,8,0,4,16,48,1,25,0,4,591.9346293919348,193.19803720632606,327.4021864595846,44.87977956815746,947.6753613641754,153.93834623423498,0.31031346020130224,0.0,80.56369834483604,0.0,25.780383470347534,0.0,12.890191735173767,51.56076694069507,154.6823008220852,3.2225479337934417,80.56369834483604,0.0,12.890191735173767,0,0,Категория 2,0.349,0.07,1.0
891181b6babffff,4,8,0,10,0,1,13,25,3,36,1,15,272.3863392002471,357.7425643908739,363.94806639488905,220.66511181751332,596.9815408000703,414.3050993303106,0.31097567737730164,12.862742301054196,25.72548460210839,0.0,32.15685575263549,0.0,3.215685575263549,41.803912478426135,80.39213938158872,9.647056725790646,115.76468070948776,3.215685575263549,48.23528362895323,0,0,Категория 1,0.271,0.03,0.8333333333333334
891181963cbffff,0,0,0,0,0,0,0,0,0,0,0,0,3117.117734702997,3098.8007455720085,5975.629200878129,8708.554167071155,12237.375662549042,2560.920070158393,0.3043606966213022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,Категория 2,0.3,0.0,1.0
8911aa7956fffff,10,10,1,13,2,0,20,65,4,52,8,11,89.83862817939591,134.1471201372022,99.44740993533026,118.76513683574898,259.86504842412836,588.2917891291769,0.3110594289886514,32.1481976370658,32.1481976370658,3.21481976370658,41.79265692818554,6.42963952741316,0.0,64.2963952741316,208.9632846409277,12.85927905482632,167.17062771274215,25.71855810965264,35.36301740077238,0,0,Категория 2,0.33499999999999996,0.05,1.0
89118182583ffff,0,0,0,0,0,0,0,0,0,0,0,0,4884.5093555409385,5887.33879797732,7808.651954935052,7659.18777089534,26737.68086591979,7102.000845465262,0.3030142006318183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,Категория 2,0.3,0.0,1.0
8911aa599abffff,0,0,0,0,0,0,0,0,0,0,0,0,4974.643656661098,2801.409811380392,11141.136931281115,8368.284198474385,8800.277410915181,1460.1193586075328,0.3064251556528653,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,Категория 2,0.3,0.0,1.0
8911aa45983ffff,0,5,0,9,5,0,8,33,2,48,5,4,566.8791851597025,333.8559265685785,522.3602943767734,0.0,100.61848131280654,570.9248433868335,0.31120152076282354,0.0,16.06675953171404,0.0,28.920167157085274,16.06675953171404,0.0,25.706815250742466,106.04061290931267,6.426703812685616,154.2408915044548,16.06675953171404,12.853407625371233,0,0,Категория 2,0.356,0.08,1.0
8911aa49b07ffff,0,0,0,0,0,0,0,0,0,0,0,0,2602.491739534954,1903.5491122854169,2199.026557234128,2083.585729554323,15268.008920025277,2312.012508796476,0.3069216960177522,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,Категория 2,0.3,0.0,1.0
8911aa5b5c3ffff,2,0,0,0,0,0,4,0,0,2,0,0,283.95859332038077,1633.9328419708017,3795.301100420557,714.1077757100817,9500.47468151732,2079.1209177748215,0.3053317195523798,6.550252960720967,0.0,0.0,0.0,0.0,0.0,13.100505921441934,0.0,0.0,6.550252960720967,0.0,0.0,0,0,Категория 2,0.3,0.0,1.0
8911aa01d37ffff,0,1,0,0,0,4,1,1,0,6,1,9,782.7793078237212,116.28770120278759,1006.3802021583963,512.0680682474576,665.302792911464,186.05661742274125,0.3146177051087708,0.0,3.178460664361773,0.0,0.0,0.0,12.713842657447092,3.178460664361773,3.178460664361773,0.0,19.070763986170636,3.178460664361773,28.606145979255956,0,0,Категория 2,0.307,0.01,1.0
89118194a67ffff,0,0,0,0,0,0,0,0,0,0,0,0,2300.2649955026045,3005.6686503647898,9627.627654512948,6722.406752136166,9148.237863902792,3108.979879006732,0.30499043107702506,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,Категория 2,0.3,0.0,1.0
891181b365bffff,0,0,0,0,0,0,0,0,0,0,0,0,2898.4330380678894,3670.448603510391,7716.194404742544,3130.249669898262,21416.302834830978,3507.912308858056,0.3062380398186344,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,Категория 2,0.3,0.0,1.0
8911aa0022fffff,2,17,0,7,0,5,13,151,5,39,3,16,181.60102741017786,112.9264615460179,321.2344965100493,61.361009564968676,698.4049974798925,74.34457983893243,0.314129663579163,6.3667976376767275,54.11777992025218,0.0,22.283791731868543,0.0,15.916994094191818,41.384184644898724,480.6932216445929,15.916994094191818,124.15255393469617,9.55019645651509,50.93438110141382,0,0,Категория 3,0.45399999999999996,0.22,1.0
89118182d93ffff,0,0,0,0,0,0,0,0,0,0,0,0,3899.0832962685527,4735.142637829,9203.071488259424,6790.966169894085,19473.915368442555,4240.208748836449,0.30378575557913334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,Категория 2,0.3,0.0,1.0
8911aa5899bffff,0,0,0,0,0,2,2,0,0,3,0,3,710.3341688165925,1161.650054944667,4286.5634686058675,878.8088956260199,2604.4743319944164,42.368802506058245,0.3071080987736219,0.0,0.0,0.0,0.0,0.0,6.512364890364734,6.512364890364734,0.0,0.0,9.768547335547101,0.0,9.768547335547101,0,0,Категория 2,0.314,0.02,1.0
8911852c33bffff,0,0,0,1,0,0,0,0,0,1,0,0,6400.562294062994,1952.0852393648365,18723.82734859865,415.3137429183681,26015.95027195057,1955.33649866926,0.30378991592819243,0.0,0.0,0.0,3.2917484997638056,0.0,0.0,0.0,0.0,0.0,3.2917484997638056,0.0,0.0,0,1,Категория 2,0.3,0.0,1.0
89118192a7bffff,0,0,0,0,0,0,1,0,0,0,0,0,933.5670587103972,2804.0637421817014,7440.579085563712,6529.771051230784,32713.661004151738,7229.900266358723,0.3025264083022221,0.0,0.0,0.0,0.0,0.0,0.0,3.3054965535471728,0.0,0.0,0.0,0.0,0.0,0,1,Категория 2,0.3,0.0,1.0
8911aa704a7ffff,2,12,0,20,1,3,8,72,1,57,2,8,362.996000321901,109.00170732670294,508.29632062287806,30.719588235737604,80.03917185243945,236.89414315375987,0.3133869380611534,6.381886917092013,38.29132150255208,0.0,63.81886917092013,3.1909434585460064,9.57283037563802,25.52754766836805,229.74792901531245,3.1909434585460064,181.88377713712237,6.381886917092013,25.52754766836805,0,0,Категория 2,0.314,0.02,1.0
8911aa714c7ffff,4,10,1,15,0,2,15,57,3,55,3,14,356.31289846263024,135.07565180694357,0.0,129.10539251077097,591.5180976090007,106.70494771079434,0.31231527049014657,12.807570996200132,32.01892749050033,3.201892749050033,48.02839123575049,0.0,6.403785498100066,48.02839123575049,182.50788669585188,9.605678247150099,176.10410119775182,9.605678247150099,44.82649848670046,0,0,Категория 2,0.321,0.03,1.0
8911aa70c6fffff,4,2,1,8,0,6,23,62,3,50,2,10,277.01191671783334,107.92998567149064,150.83545290485145,103.31531357566477,488.672628097284,103.72075269178883,0.3140470816365052,12.736943706516634,6.368471853258317,3.1842359266291584,25.473887413033268,0.0,19.10541555977495,73.23742631247065,197.4226274510078,9.552707779887475,159.21179633145792,6.368471853258317,31.84235926629158,0,0,Категория 2,0.349,0.07,1.0
8911aa784a3ffff,7,3,0,0,13,2,16,26,0,4,25,10,150.20681682645412,222.12499920577042,973.9207322282728,829.9635977737505,0.0,184.9086736855861,0.3116464578798277,22.461349465101996,9.626292627900856,0.0,0.0,41.71393472090371,6.417528418600571,51.34022734880457,83.42786944180742,0.0,12.835056837201142,80.21910523250713,32.087642093002856,0,0,Категория 2,0.412,0.16,1.0
8911aa73273ffff,1,4,0,3,0,5,3,7,1,23,2,17,355.5818607789119,332.493384151492,381.23881758043234,302.329429112608,678.9212359720823,385.859086450653,0.31225209691022765,3.20254054302636,12.81016217210544,0.0,9.60762162907908,0.0,16.012702715131798,9.60762162907908,22.41778380118452,3.20254054302636,73.65843248960627,6.40508108605272,54.443189231448116,0,0,Категория 2,0.37,0.1,1.0
8911aa5a04fffff,0,0,0,0,0,0,0,0,0,0,0,0,4578.837331588457,4375.560467502783,4230.859413087997,4073.904991845284,5995.109750638223,3889.5873794236163,0.3059223385900075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,Категория 2,0.3,0.0,1.0
8911aa01ecbffff,0,0,0,0,1,0,0,0,0,0,1,0,1128.3764969389872,2983.9043028913275,3747.0381662780674,3176.597092976218,401.38507698661346,2318.0894837950136,0.31371473120138227,0.0,0.0,0.0,0.0,3.187609316816149,0.0,0.0,0.0,0.0,0.0,3.187609316816149,0.0,0,0,Категория 2,0.3,0.0,1.0
89118195c77ffff,2,2,0,1,0,1,5,6,0,1,0,1,385.19159428189175,389.4672897611601,3312.507109769435,182.4460916777678,12522.541438667493,68.62509585718648,0.3042931661665136,6.572608991506471,6.572608991506471,0.0,3.2863044957532357,0.0,3.2863044957532357,16.43152247876618,19.717826974519415,0.0,3.2863044957532357,0.0,3.2863044957532357,0,0,Категория 2,0.356,0.08,1.0
89118186083ffff,0,0,0,0,0,0,2,0,0,0,0,0,851.5357519455092,1503.172528826559,5779.982479383414,2435.1831984137248,13372.448587596864,1800.0711687745033,0.3051632606746081,0.0,0.0,0.0,0.0,0.0,0.0,6.553868888340972,0.0,0.0,0.0,0.0,0.0,0,1,Категория 2,0.3,0.0,1.0
8911aa7abafffff,3,90,3,51,27,2,27,343,9,133,129,9,483.556284440993,21.44401437407982,149.04710263601444,0.0,158.80957770640916,382.8277292583918,0.3127141578711061,9.593425575686707,287.8027672706012,9.593425575686707,163.088234786674,86.34083018118037,6.395617050457805,86.34083018118037,1096.8483241535134,28.78027672706012,425.308533855444,412.5172997545284,28.78027672706012,0,0,Категория 2,0.397,0.21,0.8333333333333334
8911aa46b6bffff,2,1,0,54,0,1,3,2,0,64,0,5,391.2325501676496,433.85082502061505,1946.8088913273014,195.87545119654536,1404.3620400045932,363.58269413257375,0.31177148812115185,6.4149547864454375,3.2074773932227187,0.0,173.20377923402683,0.0,3.2074773932227187,9.622432179668156,6.4149547864454375,0.0,205.278553166254,0.0,16.037386966113594,0,0,Категория 2,0.32799999999999996,0.04,1.0
8911852c82bffff,0,0,0,0,0,0,0,0,0,0,0,0,4368.89697452856,6742.7369453222855,13041.914116873673,6588.477981891142,17555.406809751024,4152.354070840355,0.30448842203336063,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,Категория 2,0.3,0.0,1.0
8911aacd96bffff,0,0,0,0,0,0,0,0,0,0,0,0,2474.975258066984,1530.344420321216,31413.40849373882,31266.119367878484,11674.579142971235,1250.7794507801386,0.3096005618720455,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,Категория 2,0.3,0.0,1.0
8911aa70a8bffff,2,11,1,5,1,3,11,98,2,26,23,15,431.19179092183947,195.9539848276734,105.05502248532298,44.020729327133736,383.83026178858375,0.0,0.31387015534945906,6.372061713778506,35.04633942578178,3.186030856889253,15.930154284446266,3.186030856889253,9.558092570667759,35.04633942578178,312.2310239751468,6.372061713778506,82.83680227912058,73.27870970845282,47.790462853338795,0,0,Категория 2,0.349,0.07,1.0
8911aa7864fffff,4,4,0,3,13,1,19,53,1,52,24,9,335.7833874605922,437.3456291937273,716.2301701586541,345.4306115636062,158.6603426818398,340.5315090144229,0.3111843302460442,12.854117676289546,12.854117676289546,0.0,9.640588257217159,41.77588244794102,3.2135294190723864,61.057058962375336,170.31705921083648,3.2135294190723864,167.1035297917641,77.12470605773727,28.921764771651475,0,0,Категория 2,0.33499999999999996,0.05,1.0
891181b41afffff,1,0,0,0,0,0,1,0,0,1,0,0,407.9536727061415,1188.9938915789053,1263.7465237085364,892.1199955766818,1480.217206060177,408.5781089317485,0.3104374758760442,3.2212605684221383,0.0,0.0,0.0,0.0,0.0,3.2212605684221383,0.0,0.0,3.2212605684221383,0.0,0.0,0,0,Категория 2,0.3,0.0,1.0
8911aa40e03ffff,2,2,0,1,0,0,6,3,1,10,0,2,447.0735691099773,406.39363398122697,646.0854190964546,394.73730321553006,3339.8306162213016,549.0984984312556,0.30888660555830977,6.474868006610445,6.474868006610445,0.0,3.2374340033052227,0.0,0.0,19.424604019831335,9.712302009915668,3.2374340033052227,32.37434003305223,0.0,6.474868006610445,0,0,Категория 2,0.3,0.0,1.0
89118182017ffff,0,0,0,0,0,0,0,0,0,0,0,0,6994.0541329664975,8339.233329849918,9394.989060516673,9374.483586620738,30269.090451857523,9072.084391338763,0.30281512928734866,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,Категория 2,0.3,0.0,1.0
